deptAcronym,shortcode,uniqueId,department,projectName,description,totalBudget,estimatedCompletionDate,rawProvidedDate,yearsRemaining,originalDocumentOrder,source,asOfDate,isOver10M,isOver100M
cfia,wtlm,cfia-wtlm,Canadian Food Inspection Agency,Work Tasking Logic Model (WTLM),The WTLM IT Solution will be an automated prioritization and tasking tool to assist in building the national approach for risk-informed inspection and planned activities in the food sector integrated with the Agency’s enterprise Digital Service Delivery Platform (DSDP).,2650000,2024-06-30,Q1 2024-25,2.2,262,8530-441-13-505,"April 25, 2022",0,0
cfia,airs,cfia-airs,Canadian Food Inspection Agency,Automated Import Reference System (AIRS) Modernization Project,"The goal of this project is to redesign and build an improved AIRS overall solution. The new solution will provide access to clear, concise and correct import admissibility requirements information.",2500000,2024-06-30,Q1 2024-25,2.2,263,8530-441-13-505,"April 25, 2022",0,0
cfia,prs-ips-dsdp,cfia-prs-ips-dsdp,Canadian Food Inspection Agency,Product Registration System-Import Permit System (PRS-IPS) Digital Service Delivery Platform (DSDP) Consolidation Project,"This project will consolidate three systems to centralize data, enable collaboration by crossfunctional units, and automate manually intensive processes.",2459000,2023-03-31,Q4 2022-23,0.9,264,8530-441-13-505,"April 25, 2022",0,0
cfia,era-2,cfia-era-2,Canadian Food Inspection Agency,Establishment-based Risk Assessment (ERA) 2.0,"ERA 2.0 will expand the current IT solution to deliver automated modes in the Food, Feed and Hatchery sectors, supporting food safety, animal health and human health.",2186000,2023-12-31,Q3 2023-24,1.7,265,8530-441-13-505,"April 25, 2022",0,0
cfia,web-cms,cfia-web-cms,Canadian Food Inspection Agency,Communication and Public Affairs - Web Renewal,"This project will replace the current Web Content Management System, review and update web content on inspection.gc.ca, enhance CFIA’s ability to manage and publish dynamic web content, replace CFIA’s email notification technology, and support Health Canada in the modernization of the Healthy Canadians website.",2052700,2022-12-31,Q3 2022-23,0.7,266,8530-441-13-505,"April 25, 2022",0,0
cfia,rdims,cfia-rdims,Canadian Food Inspection Agency,Records and Document Information Management System (RDIMS) Replacement,"This project objective is to implement a modern Electronic Document and Records Management System (EDRMS) solution for Agency documents and records, eliminate RDIMS as the Agency official EDRMS, and develop/refine the IM framework for management of Agency documents and records.",1700000,2025-03-31,Q4 2024-25,2.9,267,8530-441-13-505,"April 25, 2022",0,0
cfia,cadia,cfia-cadia,Canadian Food Inspection Agency,Canadian Animal Disease Integrated Application (CADIA),"CADIA will be the primary application for animal disease incident response regarding CFIA regulated terrestrial or aquatic animal disease requiring investigation, response or international reporting. CADIA will be used to replace the current Canadian Emergency Management Response System (CEMRS-legacy system) which must be decommissioned because the company will no longer be providing technical support for this application as of 2024.",1536700,2023-03-31,Q4 2022-23,0.9,268,8530-441-13-505,"April 25, 2022",0,0
cfia,mdms,cfia-mdms,Canadian Food Inspection Agency,Master Data Management System (MDMS),The MDMS project seeks to provide and support a consistent approach to manage CFIA’s master data with the objective to support consistent and reliable key data for business processes and decision-making.,1450000,2024-09-30,Q2 2024-25,2.4,269,8530-441-13-505,"April 25, 2022",0,0
cfia,e-billing,cfia-e-billing,Canadian Food Inspection Agency,Enhancements to Electronic Billing (e-Billing) Functionality,"Enhancements to eBilling - Version 1.5, 2.5, etc",1150400,2022-09-30,Q2 2022-23,0.4,270,8530-441-13-505,"April 25, 2022",0,0
cfia,hrcm,cfia-hrcm,Canadian Food Inspection Agency,Human Resources Case Management,The project objective is to procure a case management tool that will house all requests that are sent to HR (one stop shop for managers/employees). It will align with the IT Service Management Solution to form an enterprise solution for HR and IT for service delivery.,1032000,2024-09-30,Q2 2024-25,2.4,271,8530-441-13-505,"April 25, 2022",0,0
cfia,lims,cfia-lims,Canadian Food Inspection Agency,Laboratory Information Management System (LIMS) /Digital Service Delivery Platform (DSDS) integration,The project will integrate the Agency LIMS and DSDP platforms to increase efficiencies and sharing of information and data on the input and output sides of LIMS.,1000000,2024-12-31,Q3 2024-25,2.7,272,8530-441-13-505,"April 25, 2022",0,0
infr,dpp,infr-dpp,,Digital Platform Project,The Digital Platform project will deliver Infrastructure Canada’s (INFC) end-to-end platform based on the Treasury Board Grants and Contributions (Gs&Cs) business model that will support INFC’s mandated programs. The Project aims to replace the program functionality in the internal facing Program Information Management System (PIMS) and the external facing Infrastructure Recipient Information System (IRIS).,4594448,2024-03-31,2023-24 fiscal year,1.9,273,8530-441-13-505,"April 25, 2022",0,0
infr,udpp,infr-udpp,,Unified Data Platform Project,"The Unified Data Platform (UDP) Project will equip INFC with a cloud-based data platform, including the technology and processes to support agility and inclusiveness in the development and availability of data supporting Enterprise Analytics solutions for Policy Development, Program Delivery, and Internal Services. The Project will consolidate Infrastructure Canada's (INFC) various data processing and data management capabilities from aging systems and structures into a modern platform.",1275301,2023-03-31,2022-23 fiscal year,0.9,274,8530-441-13-505,"April 25, 2022",0,0
ircc,asylum-interop,ircc-asylum-interop,"Immigration, Refugees and Citizenship Canada",Asylum Interoperability,"The project intends to respond to immediate pressures facing the in-Canada asylum system, while advancing broader structural reforms and deterrence measures to manage current and future volumes by improving processes and increase efficiency in asylum registration and intake processes at ports of entry and inland offices. It will also seek to enhance integrity, security and deterrence within the asylum system.",35310000,2024-02-28,February 2024,1.8,275,8530-441-13-505,"April 25, 2022",1,0
ircc,ssa,ircc-ssa,"Immigration, Refugees and Citizenship Canada",Security Screening Automation (*Project for which IRCC is not the lead),Current Canada Border Services Agency (CBSA) security screening solution does not have capacity to handle current and planned volume increases under Canada’s immigration program. The goal is to automate CBSA’s security screening process to auto-clear cases found to have no inadmissibility concerns and allow CBSA screening analysts to focus on quality assessment of cases with national security concerns.,4000000,2024-03-31,March 2024,1.9,276,8530-441-13-505,"April 25, 2022",0,0
ircc,icc-tools,ircc-icc-tools,"Immigration, Refugees and Citizenship Canada",Immigration & Citizenship Consultants,"Develop and implement tools in support of changes to immigration consultants legislation, to allow new, more efficient means of detecting wrongdoing, conducting regulatory investigations, and managing the new administrative penalties component.",16770000,2025-03-31,March 2025,2.9,277,8530-441-13-505,"April 25, 2022",1,0
ircc,dpm-cloud,ircc-dpm-cloud,"Immigration, Refugees and Citizenship Canada",Digital Platform Modernization (DPM) - Cloud,"Focus on establishing a Cloud Adoption program and completing Enterprise Cloud Connectivity. This will allow IRCC to deliver modern, integrated and secure Cloud solutions as part of a strategic delivery model capable of deriving innovative program value at a sustainable and continually evolving pace. This will allow IRCC to deliver modern, integrated and secure Cloud solutions as part of a strategic delivery model that is compliant with IRCC’s data policy and strategy",38870000,2023-03-31,March 2023,0.9,278,8530-441-13-505,"April 25, 2022",1,0
ircc,dpm-tdr,ircc-dpm-tdr,"Immigration, Refugees and Citizenship Canada",Digital Platform Modernization (DPM) - Technical Debt Reduction,"De-risk and reduce ""technical debt"" in the current core legacy systems and remediate architectural deficiencies. Enhance key digital capabilities to enable specific applications and allow for early benefits such as reduced downtime, increased adaptability and improved operations and productivity. Our data quality assessments and issue resolution will contribute to improving operations and productivity because we will improve the data and information in our data holding and help identify issues with in the legacy systems that DPM can to identify architectural deficiencies.",53980000,2023-03-31,March 2023,0.9,279,8530-441-13-505,"April 25, 2022",1,0
ircc,ppma,ircc-ppma,"Immigration, Refugees and Citizenship Canada",Passport Modernization Abroad,Planning for deployment of functionality to facilitate in-person passport services abroad (outside Canada).,51870000,2023-10-31,October 2023,1.5,280,8530-441-13-505,"April 25, 2022",1,0
ircc,ppmi,ircc-ppmi,"Immigration, Refugees and Citizenship Canada",Passport Program Modernization Initiative,"Strengthen the integrity, security and efficiency of the Passport Program through significant business transformation and technology change, and increase access for Canadians.",187630000,2022-11-30,November 2022,0.6,281,8530-441-13-505,"April 25, 2022",1,1
ircc,epassport-ng,ircc-epassport-ng,"Immigration, Refugees and Citizenship Canada",ePassport Next Generation,"The ePassport Next Generation project focuses on deploying a new solution for all Canadian travel documents across the domestic and abroad networks. The project will enhance the integrity and security of Canada’s suite of travel documents by introducing updated security features and advanced technologies. It also includes new personalization equipment (laser engraving on polycarbonate), a new personalization software solution, and maintenance and support domestically and abroad.",92700000,2023-03-31,March 2023,0.9,282,8530-441-13-505,"April 25, 2022",1,0
ircc,gcms-drp,ircc-gcms-drp,"Immigration, Refugees and Citizenship Canada",Global Case Management System (GCMS) Disaster Recovery,Implement a disaster recovery site at an Shared Services Canada (SSC)-managed enterprise data centre in compliance with Treasury Board requirements for mission critical systems and to reduce GCMS downtime in event of a disaster.,89730000,2023-09-30,September 2023,1.4,283,8530-441-13-505,"April 25, 2022",1,0
ircc,ifhp-camp,ircc-ifhp-camp,"Immigration, Refugees and Citizenship Canada",Interim Federal Health Program (IFHP) - Claims Admin Modernization,Modernize IFHP claims administration to improve service delivery to providers and beneficiaries through improvements to systems and processes used to manage IFHP by the third party claims administrator.,6350000,2022-03-31,March 2022,-0.1,284,8530-441-13-505,"April 25, 2022",0,0
ircc,ppdsp,ircc-ppdsp,"Immigration, Refugees and Citizenship Canada",Passport Digital Services Pilot,"Project is focused on providing an innovative way for Canadians and non-Canadians to interact with the Passport Program, including providing clients with a modernized way to securely apply for their travel documents through a digital channel. The Passport Digital Services project will introduce digital services for the Passport Program which include an online application and payment process, expanded mobile functionality, and digital support services. IRCC has launched a controlled pilot for a digital application process that will enable Canadians to renew their passport, pay the fees and upload their photograph securely and conveniently from any device.",4990000,2023-09-30,September 2023,1.4,285,8530-441-13-505,"April 25, 2022",0,0
ircc,gcms-efms,ircc-gcms-efms,"Immigration, Refugees and Citizenship Canada",Enterprise Fraud Management Solution,"The Enterprise Fraud Management Solution is a key element of IRCC’s Privacy Impact Assessment Action Plan for the migration of the Passport Program to Global Case Management System (GCMS). Based on business rules identified by the Program, the tool will proactively monitor the activity of GCMS users, flagging potentially inappropriate / fraudulent behavior for review and investigation as required. The solution is currently in development for Passport Program users of GCMS but will ultimately be extended for the use of other IRCC Lines of Business across multiple IRCC systems.",8050000,2023-03-31,March 2023,0.9,286,8530-441-13-505,"April 25, 2022",0,0
ircc,sva,ircc-sva,"Immigration, Refugees and Citizenship Canada",Start Up Visa eApplication,"Electronic application for Start-up Visa Permanent residence as well as work permits and an integrated portal for processing officers, designated entities and industry associations.",5530000,2022-03-31,March 2022,-0.1,287,8530-441-13-505,"April 25, 2022",0,0
ircc,lms,ircc-lms,"Immigration, Refugees and Citizenship Canada",Learning Academy including Learning Management System,"Support establishment of the IRCC Learning Academy, including procurement, implementation of an enterprise learning management system and required network quality of service changes.",2450000,2023-10-31,October 2023,1.5,288,8530-441-13-505,"April 25, 2022",0,0
ircc,chinook,ircc-chinook,"Immigration, Refugees and Citizenship Canada",Chinook 1.5,"Transition responsibility for design, development, and maintenance of all Chinook cloud-based functionalities from Operations sector to Transformation and Digital Solutions sector and transfer Chinook to a new platform, using current functionalities as business requirements for a centralized system Chinook simplifies/streamlines temporary resident processing and helps manage workload distribution.",2210000,,*N/A,,289,8530-441-13-505,"April 25, 2022",0,0
ircc,dfms,ircc-dfms,"Immigration, Refugees and Citizenship Canada",Departmental Financial Management System (DFMS) Transformation,"The DFMS requires enhancements to streamline business processes, data analytics, forecasting of expenditures, and financial reporting capabilities.",7070000,2023-04-30,April 2023,1,290,8530-441-13-505,"April 25, 2022",0,0
ircc,biometrics-data-purge,ircc-biometrics-data-purge,"Immigration, Refugees and Citizenship Canada",Citizenship Biometrics Data Purge,"Ability to purge fingerprints and biometric photographs from IRCC, Canada Border Services Agency, and Royal Canadian Mounted Police holdings once clients become Canadian citizens in order to comply with policy and statutory frameworks around data retention and prevent ongoing breaches of clients’ privacy.",5470000,2023-03-31,March 2023,0.9,291,8530-441-13-505,"April 25, 2022",0,0
ircc,atip-mod,ircc-atip-mod,"Immigration, Refugees and Citizenship Canada",Access to Information and Privacy (ATIP) Software Modernization,Replace the current obsolete ATIP software with a new suite which includes case management software and integrated redaction tool.,4520000,2022-07-31,July 2022,0.3,292,8530-441-13-505,"April 25, 2022",0,0
ircc,citizenship-e-testing,ircc-citizenship-e-testing,"Immigration, Refugees and Citizenship Canada",Citizenship eTesting,"Develop and implement a solution for IRCC to create online Citizenship Knowledge tests, allow clients to perform tests online, and changes to Global Case Management System to automatically receive the results the client obtained on the knowledge test.",1360000,,*N/A,,293,8530-441-13-505,"April 25, 2022",0,0
ircc,tre,ircc-tre,"Immigration, Refugees and Citizenship Canada",Temporary Resident eApplication,"eApplication to enable the digitization of Temporary Resident work permits and study permit applications, plus an online portal that will allow Visa Application Centres to submit Temporary Resident Visa applications and supporting documents.",14350000,2022-03-31,March 2022,-0.1,294,8530-441-13-505,"April 25, 2022",1,0
ircc,dc-ei,ircc-dc-ei,"Immigration, Refugees and Citizenship Canada",Digital Capture & eApplication Integration,Automatically populating Passport biographic information for all passport types and integrating with Temporairy Resident eApplication.,1630000,2022-05-31,May 2022,0.1,295,8530-441-13-505,"April 25, 2022",0,0
irb,dcmm,irb-dcmm,Immigration and Refugee Board of Canada,PRJ-00002213: Digital Case Management Modernization (DCM),"Deliver cloud-based digital tools/platforms to improve e-file generation, case analytics, workload management and decision-making.",3600000,2024-03-31,3/31/2024,1.9,296,8530-441-13-505,"April 25, 2022",0,0
irb,m365,irb-m365,Immigration and Refugee Board of Canada,PRJ-00002212: M365 Electronic Document and Records Management System - AI (IM Renewal - EDRMS),O365 Document Management Integration with Artificial Intelligence.,3410219,2024-03-31,3/31/2024,1.9,297,8530-441-13-505,"April 25, 2022",0,0
irb,asylum-interop,irb-asylum-interop,Immigration and Refugee Board of Canada,PRJ-00002218: Asylum Interoperability Project,Modernize asylum system processes by improving information and document sharing with IRCC/CBSA in near real-time.,3400000,2022-07-31,7/31/2022,0.3,298,8530-441-13-505,"April 25, 2022",0,0
irb,agora-phase-2,irb-agora-phase-2,Immigration and Refugee Board of Canada,PRJ-00002222: Implement Agora Phase 2,"Agora Phase II will introduce new functionality ( i.e. Ninetex, GCDocs, Email) and is the replacement for Corporate Repository.",2245056,2024-03-31,3/31/2024,1.9,299,8530-441-13-505,"April 25, 2022",0,0
ised,cipo-cdsm,ised-cipo-cdsm,"Innovation, Science and Economic Development Canada",Canadian Intellectual Property Office (CIPO) Digital Services Modernization (CDSM) Phase 2,"The Client Digital Services Modernization Phase II (CDSM II) project aims at improving CIPO’s electronic services offered to their clients (e.g. electronic services, self-serve). The goal is to modernize electronic transactions by prioritizing high-volume transactions, and offering the best return on investment.",6691596,2024-01-04,01-04-2024,1.7,300,8530-441-13-505,"April 25, 2022",0,0
ised,cipo-ifs,ised-cipo-ifs,"Innovation, Science and Economic Development Canada",Canadian Intellectual Property Office (CIPO) Financial Management Modernization,"In support of the CIPO Revenue Management Strategy and the Operational Excellence pillar, this project will replace the outdated CIPO financial system by integrating financial and operational data with the Departmental system.",3421000,2024-03-31,31-03-2024,1.9,301,8530-441-13-505,"April 25, 2022",0,0
ised,cipo-ipcwp-p,ised-cipo-ipcwp-p,"Innovation, Science and Economic Development Canada",Canadian Intellectual Property Office (CIPO) Patent and Patent Appeal Board (PAB) Case Business Transformation,"The Patent and Patent Appeal Board Case Business Transformation Project will replace the 25 year old legacy system by delivering a modern patent processing system. Consequently, this project will modernize CIPO’s technologies for processing patents, including appeals. This project will lay the foundation for other CIPO business lines within CIPO as a common solutions are envisioned across the organisation.",16043391,2023-11-30,30-11-2023,1.6,302,8530-441-13-505,"April 25, 2022",1,0
ised,cipo-cpata,ised-cipo-cpata,"Innovation, Science and Economic Development Canada",Canadian Intellectual Property Office (CIPO) College of Patent Agents and Trade-Mark Agents,"The creation of the College of Patent Agents and Trademark Agents (CPATA) transferred the responsibility for regulating patent agents and trademark agents from the Canadian Intellectual Property Office (CIPO) to CPATA. This project encompasses all changes (policy, process & IT) required to execute the transfer. CPATA is responsible for making sure that only qualified professionals are authorized to provide agent services (e.g. qualification, investigation).",1674710,2022-06-30,30-06-2022,0.2,303,8530-441-13-505,"April 25, 2022",0,0
ised,wlm,ised-wlm,"Innovation, Science and Economic Development Canada",Workload Migration (WLM),This initiative will accomplish the migration and transformation of all ISED business systems (approximately 247) to the public Cloud or Shared Services Canada (SSC) Enterprise Data Center). This initiative aligns with the Government of Canada/Treasury Board Secretariat (GC / TBS) Cloud First Policy to enable and enhance service delivery for Canadians.,21782447,2024-03-31,31-03-2024,1.9,304,8530-441-13-505,"April 25, 2022",1,0
ised,ccbr,ised-ccbr,"Innovation, Science and Economic Development Canada",Connecting Canada's Business Registries,"The project consists of developing a digital solution that reduces red tape and internal trade barriers for companies by connecting business registries across the country. It enables businesses in Canada to register seamlessly in select provinces and territories without having to provide the same information to each jurisdiction. It is part of the Government of Canada’s efforts to reduce the registration burden and provide clientcentric digital services for businesses, including small businesses.",5444733,2022-01-10,01-10-2022,-0.3,305,8530-441-13-505,"April 25, 2022",0,0
ised,sam-cloud,ised-sam-cloud,"Innovation, Science and Economic Development Canada",Spectrum Cloud Platform,"Following Budget 2019, funds were allocated to ISED to prepare for the next generation of wireless technologies. Part of those funds are being use to leverage new technologies, like cloud computing, in order to deliver improved intelligence and data on spectrum usage in Canada and to help resolve interference as technologies become more complex. The Spectrum Cloud Platform will allow ISED to assess in more detail where spectrum is not being used and allow for development of new policies that would make opportunities for new users in those areas (e.g., rural and Indigenous communities), as well as bring tools that help the regions do their field work, which is centered around investigating noncompliance (interference, unlicensed use, etc.) . This platform will also set the stage for automating spectrum management so that Canadians are provided access to quality spectrum in an efficient manner, which allows operators to provide quality services.",24935046,2024-03-31,31-03-2024,1.9,306,8530-441-13-505,"April 25, 2022",1,0
ised,ip-marketplace,ised-ip-marketplace,"Innovation, Science and Economic Development Canada",ExploreIP  (formally - IP Marketplace),"ExploreIP: Canada’s IP Marketplace is an online tool for businesses, entrepreneurs and innovators that makes it easier for them to research and discover intellectual property (IP) held by public sector institutions, and leverage ground-breaking research and discoveries, stimulating collaborations that could help launch the next big innovation.",2455951,2022-07-31,31-07-2022,0.3,307,8530-441-13-505,"April 25, 2022",0,0
ised,myitb,ised-myitb,"Innovation, Science and Economic Development Canada",MyITB,"Industry Sector is the project lead (designed and developed by CIO) to build a bilingual web application MyITB for external stakeholders to report on their ITB obligations. Benefits will include, transparency & accountability, better data quality, enhanced operational efficiency, and improved stakeholder relationships.",1903000,2022-11-30,30-11-2022,0.6,308,8530-441-13-505,"April 25, 2022",0,0
ised,ppmi-sap,ised-ppmi-sap,"Innovation, Science and Economic Development Canada",Procurement Process Modernization Initiative (PPMI),"This initiative will allow for electronic approvals of various requirements of the Financial Administration Act (FAA) such as Section 32 (pre-approval), Section 41 (approval of goods and services contracts) and Section 34 (confirmation of good and services), by employees with the appropriate delegated authorities. This initiative will allow the department to offer self-paced elearning to employees, fully digitize it's payment process as well as safeguarding the electronic invoices and supporting documentation electronically, and monitor Section 34 approvals to ensure timely payment issuance (section 33 of the FAA).",4809522,2022-10-31,31-10-2022,0.5,309,8530-441-13-505,"April 25, 2022",0,0
ised,iam,ised-iam,"Innovation, Science and Economic Development Canada",Access Roles Management,"This project provides a modern Identity and Access Management (IAM) solution to make it easier for more individual Canadians and Businesses to access ISED online services more securely. This includes enhanced functionality addressing the who, what, when, and where of business access to online ISED services.",1273000,2022-05-31,31-05-2022,0.1,310,8530-441-13-505,"April 25, 2022",0,0
ised,fow,ised-fow,"Innovation, Science and Economic Development Canada",Future of Work - Digital Office,"The Digital Office will support the evolution of ‘changing how we work’ with digital tools and modern capabilities. This initiative intends to further improve how employees collaborate whether working from home, in the office or hybrid. The project will include unassigned seating and hoteling stations, collaboration spaces and hybrid boardrooms, improved meeting room technology, digital communication platform, Viva Insights, Corporate WiFi, and related tools/applications (Employee Profiling Tool, Telework Agreement Automation, etc.).",4400000,2023-03-31,31-03-2023,0.9,311,8530-441-13-505,"April 25, 2022",0,0
ised,cdap,ised-cdap,"Innovation, Science and Economic Development Canada",Canada Digital Adoption Program (CDAP),"CDAP is a grant program designed to support digital adoption for up to 160,000 small and medium-sized Canadian businesses. The IT project modernizes the grant process and supports the full delivery of the program, including an online client portal for grant applications, access to expert digital advisory services though an online marketplace, automated fraud detection and identity management capabilities, as well as connections to the departmental financial system to process grant payments. The new system provides a fast and efficient client experience and ensures all aspects from application to grant distribution are managed through the digital platform.The estimated completion is March 31, 2025, the program end date. However this IT project was substantially completed by March 3, 2022, the program launch date. The 2025 completion date encompasses maintenance and enhancements.",14500000,2025-03-31,31-03-2025,2.9,312,8530-441-13-505,"April 25, 2022",1,0
ised,mc-it-mod,ised-mc-it-mod,"Innovation, Science and Economic Development Canada",Measurement Canada’s IM/IT Modernization contract,"In January 2022, Measurement Canada with the support of outside expertise undertook a review of its IT/IM current state and mapped a future state and roadmap for its digital transformation. The review, which concluded in March 2022, included a gaps analysis and a prioritized roadmap for modernization opportunities that aligns with the vision of becoming a self-sustaining organization with the automation of its business processes and an integrated data center. Measurement Canada is poised to undertake a 3 year modernization initiative ending in 2025-27 with and estimated $6 million in development of IM/IT solutions for many of its business lines",6000000,2027-03-31,31-03-2027,4.9,313,8530-441-13-505,"April 25, 2022",0,0
ised,cc-itr,ised-cc-itr,"Innovation, Science and Economic Development Canada",Corporations Canada IT Renewal,"This project will replace the current federal corporate business registry which is rapidly aging and unable to accommodate new client needs and directions that the department is implementing. It will enable better services to clients and increase operational efficiencies by aligning Corporations Canada public offerings with the needs of our small, medium and large business clientele placed at the centre of the project.",12065722,2023-01-04,01-04-2023,0.7,314,8530-441-13-505,"April 25, 2022",1,0
ised,ags-cc-id,ised-ags-cc-id,"Innovation, Science and Economic Development Canada",Digital ID and Information Sharing (ISED/CRA),"ISED has engaged Canada Revenue Agency (CRA) to provide Digital Identity (ID) and business information to improve the delivery of Accelerated Growth Service (AGS) and Corporations Canada (Corps Can) services. It will enable AGS clients to quickly and easily apply for multiple AGS programs online in one location, using information they have already provided to CRA to auto-complete forms. Corps Can clients will be able to update their corporate address with both CRA and Corps Can simultaneously.",4326386,2023-05-31,31-05-2023,1.1,315,8530-441-13-505,"April 25, 2022",0,0
ised,cipo-ipcwp-tmob,ised-cipo-ipcwp-tmob,"Innovation, Science and Economic Development Canada",Canadian Intellectual Property Office (CIPO) Trademarks/Trademarks Opposition Board (TMOB) and Industrial Design Case Business Transformation,"The Trademark and Trademark Opposition Board Case Business Transformation Project will replace the 20 year old legacy system by delivering a new Trademark processing system. Consequently, this project will modernize CIPO’s processing of trademarks including Opposition Board by leveraging the foundation developed by the Patent and Patent Appeal Board Case Business Transformation Project.",7140000,,To be confirmed,,316,8530-441-13-505,"April 25, 2022",0,0
nrc,it-mod,nrc-it-mod,National Research Council Canada,NRC IT Project,A multi-year project to make ongoing collaboration and security improvements to NRC IT.,25800000,2025-03-31,31-03-2025,2.9,317,8530-441-13-505,"April 25, 2022",1,0
nrc,nbc,nrc-nbc,National Research Council Canada,Built Environment Regulations and Specifications,Project will modernize the systems and processes used for collaboration and to manage content development of the National Building Codes.,3100000,2024-03-31,31-03-2024,1.9,318,8530-441-13-505,"April 25, 2022",0,0
nserc,sap,nserc-sap,Natural Sciences and Engineering Research Council Canada,Financial System Update - Systems Applications and Products (SAP),"The Councils are updating their financial systems to a modern platform leading to an SAP migration. Total Budget includes $17,454 in Employee Benefit Plan (EBP).",1941334,2023-01-04,01-04-2023,0.7,319,8530-441-13-505,"April 25, 2022",0,0
nserc,tgms,nserc-tgms,Natural Sciences and Engineering Research Council Canada,Tri-agency grants management solution (TGMS),"The three federal granting agencies, the Canadian Institutes of Health Research (CIHR), the Natural Sciences and Engineering Research Council (NSERC), and the Social Sciences and Humanities Research Council (SSHRC) have embarked on an initiative to modernize their grants management system to better support applicants, administrators and reviewers during the grants management lifecycle. The proposed system will replace the existing, inefficient and outdated systems that comprise various levels of automation and use a combination of applications. NSERC has been identified as the lead agency of this project. More information about TGMS can be found here: https://science.gc.ca/eic/site/063.nsf/eng/h_97924.html",46690974,2026-03-31,31-03-2026,3.9,320,8530-441-13-505,"April 25, 2022",1,0
sshrc,sap,sshrc-sap,Social Sciences and Humanities Research Council of Canada,Financial System Update - Systems Applications and Products (SAP),"The Councils are updating their shared financial system to a modern platform leading to an SAP migration. Total Budget includes $11,636 in Employee Benefit Plan (EBP).",1294222,2023-01-04,01-04-2023,0.7,321,8530-441-13-505,"April 25, 2022",0,0
statcan,itsd-mod,statcan-itsd-mod,Statistics Canada,"Service Desk and IT Operations Modernization - Modernization of our corporate service areas, which include human resources, finance, facilities and service desk/IT operations","This project puts the foundational platform in place to modernize and facilitate the improved efficiency of the services outlined in the project description. While the project is starting with the IT Operations and service desk functions, it will enable the improvement of Statistics Canada's other corporate services by providing a platform that improves services to the end user through ease of use, quicker resolution of requests, and improved service efficiencies.",6100034,2023-03-31,31-03-2023,0.9,322,8530-441-13-505,"April 25, 2022",0,0
statcan,wlm,statcan-wlm,Statistics Canada,"Workload Migration Program will securely configure the cloud environment and migrate all of Tunney's Pasture Data Center workloads.  This will provide Statistics Canada with the ability to rapidly scale computational resources for those workloads according to needs.The workload migration will also migrate Shared Services Canada's Foundational Services to the Borden Enterprise Data Center.  Together, this will allow the closure of the legacy aging Tunney's Pasture Data Center and the sustainment of the workloads.",The project has three main components to meet its objectives. The first is the set up of the secure cloud environment required to operate Statistics Canada's business within a cloud environment. The second component is the migration of Statistics Canada's current workloads found in the Tunney's Pasture Data Center to the secure cloud environment. The third is the migration of the Foundational Services supported by Shared Services Canada to the Borden Enterprise Data Center. This allows Statistics Canada to take advantage of the benefits that a cloud environment provides users on rapid scaling and provisioning of Cloud computational resources. This is a cornerstone that allows the department to further it capabilities in data and analytics. The Government of Canada will also be able to consolidate its data center managed solutions to obtain operational efficiencies.,63719029,2023-03-31,31-03-2023,0.9,323,8530-441-13-505,"April 25, 2022",1,0
justice,dls-network,justice-dls-network,Department of Justice Canada,Departmental Legal Services Units (DLSU) Connectivity,"Provide DLSUs with full connectivity to the JUS network, using Justice devices. Business outcomes include: connecting JUS employees in every office to the JUS network, including regional offices (except in cases where the host department has a heightened security environment that does not allow such connectivity), and ensuring every office that is directly connected will have its JUS-owned information migrated to the JUS network.",10400000,2025-03-31,2024-25,2.9,324,8530-441-13-505,"April 25, 2022",1,0
justice,next-gen-litigation,justice-next-gen-litigation,Department of Justice Canada,Next Generation Litigation Software (NGLS),"Replace or renew core software solutions supporting electronic discovery processing, review, analysis and production. Business outcomes include: supporting the delivery of quality, costeffective services to clients by ensuring common practices, processes and work tools to better manage information securely; meeting the full business, technical and security requirements for the Department Evidence Management Platform; and receiving full technical support for bug fixes, feature improvements and version upgrades.",8500000,2023-03-31,2022-23,0.9,325,8530-441-13-505,"April 25, 2022",0,0
justice,gcsi-ringtail,justice-gcsi-ringtail,Department of Justice Canada,Ringtail Secret Migration to GCSI,"Deploy the Department of Justice’s evidence management platform into the GC Enterprise secret-level environment, called the Government of Canada Secret Infrastructure (GCSI), and provide authorized personnel access to import, process, review, analyze, store and exchange documentary evidence with other GC connected users (internal and external to Justice).",2900000,2023-03-31,2022-23,0.9,326,8530-441-13-505,"April 25, 2022",0,0
justice,pb-cloud-2,justice-pb-cloud-2,Department of Justice Canada,Justice Cloud (DLSU Connectivity Phase II),"Build upon the Cloud advancements and M365 deployments (Teams) implemented as part of the pandemic response. The focus is to work on a new Digital Work Hub through a One Justice approach that encompasses all JUS employees; a hybrid workforce working anytime, anywhere; an enhanced user experience in the new integrated work environment; and being future-ready.",8100000,2025-03-31,2024-25,2.9,327,8530-441-13-505,"April 25, 2022",0,0
chrc,cms,chrc-cms,Canadian Human Rights Commission,"The Canadian Human Rights Commission (CHRC) Case Management System (CMS) and Portal solution are meant to enable digital services delivery and improve the administration of complaints, audits, inspections, while improving the CHRC's ability to leverage data as a strategic asset.",The CMS and Portal project was funded through the 2019 budget and resulted in an increase of funding over 5 years in addition to an on-going increase of the CHRC reference levels.,4000000,2024-03-31,2024-03-31,1.9,328,8530-441-13-505,"April 25, 2022",0,0
